% of Total Issued Shares/Warrants/Units,CCASS ID,Date,DoD Change,Shareholding,Ticker
0.0,C00018,2020/07/21,0.0,"258,484",3690
0.0,B01904,2020/07/21,0.0,"240,912",3690
0.0,B01885,2020/07/21,0.0,"230,400",3690
0.0,B01119,2020/07/21,0.0,"227,500",3690
0.0,B01133,2020/07/21,0.0,"221,400",3690
0.0,B02176,2020/07/21,0.0,"218,100",3690
0.0,B01183,2020/07/21,0.0,"214,346",3690
0.0,B01323,2020/07/21,0.0,"210,653",3690
0.0,B01184,2020/07/21,0.0,"193,800",3690
0.0,B02120,2020/07/21,0.0,"187,640",3690
0.0,B01623,2020/07/21,0.0,"187,400",3690
0.0,B02142,2020/07/21,0.0,"173,475",3690
0.0,B01264,2020/07/21,0.0,"171,700",3690
0.0,B01849,2020/07/21,0.0,"170,100",3690
0.0,B02159,2020/07/21,0.0,"167,317",3690
0.0,B02102,2020/07/21,0.0,"163,200",3690
0.0,B01818,2020/07/21,0.0,"159,752",3690
0.0,B02132,2020/07/21,0.0,"156,200",3690
0.0,B01939,2020/07/21,0.0,"152,100",3690
0.0,B01581,2020/07/21,0.0,"145,100",3690
0.0,B01347,2020/07/21,0.0,"142,600",3690
0.0,B02037,2020/07/21,0.0,"129,800",3690
0.0,B01673,2020/07/21,0.0,"127,400",3690
0.0,C00048,2020/07/21,0.0,"119,900",3690
0.0,B01265,2020/07/21,0.0,"113,400",3690
0.0,C00095,2020/07/21,0.0,"113,370",3690
0.0,B01649,2020/07/21,0.0,"111,400",3690
0.0,B01813,2020/07/21,0.0,"105,600",3690
0.0,B01906,2020/07/21,0.0,"104,500",3690
0.0,B01459,2020/07/21,0.0,"101,700",3690
0.0,B01138,2020/07/21,0.0,"100,132",3690
0.0,B01256,2020/07/21,0.0,"90,700",3690
0.0,B01773,2020/07/21,0.0,"88,400",3690
0.0,B01875,2020/07/21,0.0,"87,000",3690
0.0,B01696,2020/07/21,0.0,"85,300",3690
0.0,B01762,2020/07/21,0.0,"85,000",3690
0.0,B01497,2020/07/21,0.0,"81,500",3690
0.0,B01959,2020/07/21,0.0,"76,400",3690
0.0,B01551,2020/07/21,0.0,"75,000",3690
0.0,B01324,2020/07/21,0.0,"73,500",3690
0.0,B01858,2020/07/21,0.0,"73,400",3690
0.0,B01556,2020/07/21,0.0,"69,400",3690
0.0,B01413,2020/07/21,0.0,"68,500",3690
0.0,B02029,2020/07/21,0.0,"67,948",3690
0.0,B01423,2020/07/21,0.0,"66,700",3690
0.0,B01753,2020/07/21,0.0,"63,200",3690
0.0,B01217,2020/07/21,0.0,"56,600",3690
0.0,B01829,2020/07/21,0.0,"53,000",3690
0.0,B01641,2020/07/21,0.0,"51,000",3690
0.0,B01343,2020/07/21,0.0,"50,900",3690
0.0,B02114,2020/07/21,0.0,"50,000",3690
0.0,B01777,2020/07/21,0.0,"48,400",3690
0.0,B01940,2020/07/21,0.0,"46,700",3690
0.0,B01710,2020/07/21,0.0,"46,100",3690
0.0,B01564,2020/07/21,0.0,"43,400",3690
0.0,B01289,2020/07/21,0.0,"43,371",3690
0.0,B01173,2020/07/21,0.0,"43,000",3690
0.0,B01973,2020/07/21,0.0,"42,400",3690
0.0,B01941,2020/07/21,0.0,"42,367",3690
0.0,B01843,2020/07/21,0.0,"42,000",3690
0.0,B01633,2020/07/21,0.0,"41,600",3690
0.0,B01933,2020/07/21,0.0,"40,300",3690
0.0,B01169,2020/07/21,0.0,"36,000",3690
0.0,B01137,2020/07/21,0.0,"34,400",3690
0.0,B01275,2020/07/21,0.0,"34,000",3690
0.0,B01809,2020/07/21,0.0,"30,400",3690
0.0,B01298,2020/07/21,0.0,"27,900",3690
0.0,B01615,2020/07/21,0.0,"27,200",3690
0.0,B01894,2020/07/21,0.0,"27,030",3690
0.0,B01685,2020/07/21,0.0,"26,200",3690
0.0,B01373,2020/07/21,0.0,"26,000",3690
0.0,B01508,2020/07/21,0.0,"25,800",3690
0.0,C00026,2020/07/21,0.0,"25,000",3690
0.0,B02107,2020/07/21,0.0,"24,800",3690
0.0,B01676,2020/07/21,0.0,"24,400",3690
0.0,B01967,2020/07/21,0.0,"24,400",3690
0.0,B01470,2020/07/21,0.0,"23,800",3690
0.0,B01209,2020/07/21,0.0,"22,250",3690
0.0,B01993,2020/07/21,0.0,"22,000",3690
0.0,B01848,2020/07/21,0.0,"21,400",3690
0.0,B01450,2020/07/21,0.0,"20,500",3690
0.0,B01947,2020/07/21,0.0,"19,700",3690
0.0,B02017,2020/07/21,0.0,"19,595",3690
0.0,B01563,2020/07/21,0.0,"19,200",3690
0.0,B01897,2020/07/21,0.0,"18,801",3690
0.0,B01653,2020/07/21,0.0,"18,700",3690
0.0,B01866,2020/07/21,0.0,"18,700",3690
0.0,B01694,2020/07/21,0.0,"18,100",3690
0.0,B01915,2020/07/21,0.0,"17,700",3690
0.0,B01669,2020/07/21,0.0,"16,800",3690
0.0,B01700,2020/07/21,0.0,"16,600",3690
0.0,B01514,2020/07/21,0.0,"15,500",3690
0.0,B01294,2020/07/21,0.0,"15,400",3690
0.0,B01728,2020/07/21,0.0,"15,100",3690
0.0,B01350,2020/07/21,0.0,"15,000",3690
0.0,B01592,2020/07/21,0.0,"15,000",3690
0.0,B02008,2020/07/21,0.0,"15,000",3690
0.0,B01925,2020/07/21,0.0,"14,200",3690
0.0,B01715,2020/07/21,0.0,"12,400",3690
0.0,B01937,2020/07/21,0.0,"12,100",3690
0.0,B01677,2020/07/21,0.0,"12,000",3690
0.0,B01714,2020/07/21,0.0,"12,000",3690
0.0,B01416,2020/07/21,0.0,"11,600",3690
0.0,B01230,2020/07/21,0.0,"11,200",3690
0.0,B01585,2020/07/21,0.0,"11,200",3690
0.0,B01439,2020/07/21,0.0,"10,900",3690
0.0,B02141,2020/07/21,0.0,"10,500",3690
0.0,B01708,2020/07/21,0.0,"10,200",3690
0.0,B01743,2020/07/21,0.0,"10,200",3690
0.0,B01433,2020/07/21,0.0,"10,100",3690
0.0,B01998,2020/07/21,0.0,"10,000",3690
0.0,B02151,2020/07/21,0.0,"10,000",3690
0.0,B01356,2020/07/21,0.0,"9,500",3690
0.0,B01989,2020/07/21,0.010000000000001563,"9,070",3690
0.0,B01277,2020/07/21,-0.009999999999999787,"8,400",3690
0.0,B01540,2020/07/21,0.0,"8,400",3690
0.0,B01198,2020/07/21,-0.009999999999999787,"7,900",3690
0.0,B02180,2020/07/21,-0.009999999999999787,"7,900",3690
0.0,B01129,2020/07/21,-0.009999999999999787,"7,700",3690
0.0,B01588,2020/07/21,0.009999999999999787,"7,500",3690
0.0,B01741,2020/07/21,-0.010000000000000231,"7,200",3690
0.0,B01662,2020/07/21,0.0,"7,100",3690
0.0,B01181,2020/07/21,0.0,"6,900",3690
0.0,B01510,2020/07/21,-0.020000000000000018,"6,300",3690
0.0,B02075,2020/07/21,0.0,"6,300",3690
0.0,B01684,2020/07/21,0.0,"6,200",3690
0.0,B01754,2020/07/21,0.010000000000000009,"6,200",3690
0.0,B02032,2020/07/21,0.0,"6,100",3690
0.0,B01425,2020/07/21,0.010000000000000009,"6,000",3690
0.0,B01320,2020/07/21,0.0,"5,900",3690
0.0,B01963,2020/07/21,0.0,"5,900",3690
0.0,B02091,2020/07/21,0.0,"5,900",3690
0.0,B01438,2020/07/21,0.0,"5,800",3690
0.0,B01814,2020/07/21,0.0,"5,800",3690
0.0,B01455,2020/07/21,0.0,"5,600",3690
0.0,B01213,2020/07/21,0.0,"5,400",3690
0.0,B01523,2020/07/21,0.010000000000000002,"5,400",3690
0.0,B01606,2020/07/21,0.0,"5,400",3690
0.0,B01636,2020/07/21,0.0,"5,400",3690
0.0,B01732,2020/07/21,0.0,"5,400",3690
0.0,B01259,2020/07/21,0.0,"5,300",3690
0.0,B01351,2020/07/21,0.0,"5,300",3690
0.0,B01458,2020/07/21,0.0,"5,200",3690
0.0,B01552,2020/07/21,0.0,"5,200",3690
0.0,B01460,2020/07/21,0.0,"5,100",3690
0.0,B01601,2020/07/21,0.0,"5,000",3690
0.0,B01705,2020/07/21,0.0,"5,000",3690
0.0,B02045,2020/07/21,0.0,"5,000",3690
0.0,C00099,2020/07/21,0.0,"5,000",3690
0.0,B01415,2020/07/21,0.0,"4,300",3690
0.0,B01407,2020/07/21,0.0,"4,103",3690
0.0,B01267,2020/07/21,0.0,"4,100",3690
0.0,B01427,2020/07/21,0.0,"4,100",3690
0.0,B01974,2020/07/21,0.0,"4,100",3690
0.0,B01977,2020/07/21,-0.01,"4,100",3690
0.0,B02068,2020/07/21,0.0,"4,100",3690
0.0,B01238,2020/07/21,0.0,"4,000",3690
0.0,B01489,2020/07/21,0.0,"4,000",3690
0.0,B01340,2020/07/21,0.0,"3,922",3690
0.0,B01699,2020/07/21,0.0,"3,900",3690
0.0,B01857,2020/07/21,0.0,"3,900",3690
0.0,B01832,2020/07/21,0.0,"3,800",3690
0.0,B01158,2020/07/21,0.0,"3,600",3690
0.0,B01546,2020/07/21,0.0,"3,600",3690
0.0,B01789,2020/07/21,0.0,"3,600",3690
0.0,B02044,2020/07/21,0.0,"3,600",3690
0.0,B01680,2020/07/21,0.0,"3,500",3690
0.0,B01666,2020/07/21,0.0,"3,300",3690
0.0,B01958,2020/07/21,0.0,"3,200",3690
0.0,B01443,2020/07/21,0.0,"3,000",3690
0.0,B01509,2020/07/21,0.0,"3,000",3690
0.0,B01731,2020/07/21,0.0,"3,000",3690
0.0,B02015,2020/07/21,0.0,"3,000",3690
0.0,B02061,2020/07/21,0.0,"3,000",3690
0.0,B01535,2020/07/21,0.0,"2,900",3690
0.0,B01716,2020/07/21,0.0,"2,900",3690
0.0,B01981,2020/07/21,0.0,"2,802",3690
0.0,B01252,2020/07/21,0.0,"2,800",3690
0.0,B02052,2020/07/21,0.0,"2,800",3690
0.0,B01555,2020/07/21,0.0,"2,600",3690
0.0,B01831,2020/07/21,0.0,"2,600",3690
0.0,B01928,2020/07/21,0.0,"2,600",3690
0.0,B01212,2020/07/21,0.0,"2,500",3690
0.0,B02003,2020/07/21,0.0,"2,500",3690
0.0,B02047,2020/07/21,0.0,"2,500",3690
0.0,B01787,2020/07/21,0.0,"2,400",3690
0.0,B01385,2020/07/21,0.0,"2,200",3690
0.0,B01627,2020/07/21,0.0,"2,100",3690
0.0,B01910,2020/07/21,0.0,"2,100",3690
0.0,B02128,2020/07/21,0.0,"2,100",3690
0.0,B02145,2020/07/21,0.0,"2,100",3690
0.0,B01392,2020/07/21,0.0,"2,000",3690
0.0,B02020,2020/07/21,0.0,"2,000",3690
0.0,B02028,2020/07/21,0.0,"2,000",3690
0.0,B02059,2020/07/21,0.0,"2,000",3690
0.0,B02157,2020/07/21,0.0,"2,000",3690
0.0,B01788,2020/07/21,0.0,"1,900",3690
0.0,B01986,2020/07/21,0.0,"1,900",3690
0.0,B02096,2020/07/21,0.0,"1,900",3690
0.0,B01297,2020/07/21,0.0,"1,800",3690
0.0,B01678,2020/07/21,0.0,"1,800",3690
0.0,B01292,2020/07/21,0.0,"1,700",3690
0.0,B01547,2020/07/21,0.0,"1,700",3690
0.0,B01720,2020/07/21,0.0,"1,700",3690
0.0,B01982,2020/07/21,0.0,"1,600",3690
0.0,B01290,2020/07/21,0.0,"1,500",3690
0.0,B01362,2020/07/21,0.0,"1,500",3690
0.0,B01576,2020/07/21,0.0,"1,500",3690
0.0,B01645,2020/07/21,0.0,"1,500",3690
0.0,B01995,2020/07/21,0.0,"1,500",3690
0.0,B01948,2020/07/21,0.0,"1,400",3690
0.0,B01231,2020/07/21,0.0,"1,300",3690
0.0,B01310,2020/07/21,0.0,"1,300",3690
0.0,B01550,2020/07/21,0.0,"1,300",3690
0.0,B01749,2020/07/21,0.0,"1,300",3690
0.0,B02019,2020/07/21,0.0,"1,300",3690
0.0,B02163,2020/07/21,0.0,"1,300",3690
0.0,B01240,2020/07/21,0.0,"1,211",3690
0.0,B01322,2020/07/21,0.0,"1,200",3690
0.0,B01444,2020/07/21,0.0,"1,200",3690
0.0,B01978,2020/07/21,0.0,"1,200",3690
0.0,B01386,2020/07/21,0.0,"1,100",3690
0.0,B01567,2020/07/21,0.0,"1,100",3690
0.0,B01642,2020/07/21,0.0,"1,100",3690
0.0,B01783,2020/07/21,0.0,"1,100",3690
0.0,B01810,2020/07/21,0.0,"1,100",3690
0.0,B01971,2020/07/21,0.0,"1,100",3690
0.0,B02021,2020/07/21,0.0,"1,100",3690
0.0,B01080,2020/07/21,0.0,"1,000",3690
0.0,B01246,2020/07/21,0.0,"1,000",3690
0.0,B01248,2020/07/21,0.0,"1,000",3690
0.0,B01341,2020/07/21,0.0,"1,000",3690
0.0,B01375,2020/07/21,0.0,"1,000",3690
0.0,B01806,2020/07/21,0.0,"1,000",3690
0.0,B01999,2020/07/21,0.0,"1,000",3690
0.0,B02026,2020/07/21,0.0,"1,000",3690
0.0,B02077,2020/07/21,0.0,"1,000",3690
0.0,B02101,2020/07/21,0.0,"1,000",3690
0.0,B01372,2020/07/21,0.0,900,3690
0.0,B01494,2020/07/21,0.0,900,3690
0.0,B01511,2020/07/21,0.0,900,3690
0.0,B01575,2020/07/21,0.0,900,3690
0.0,B01659,2020/07/21,0.0,900,3690
0.0,B02035,2020/07/21,0.0,900,3690
0.0,B01191,2020/07/21,0.0,800,3690
0.0,B01525,2020/07/21,0.0,800,3690
0.0,B01604,2020/07/21,0.0,800,3690
0.0,B01767,2020/07/21,0.0,800,3690
0.0,B01559,2020/07/21,0.0,700,3690
0.0,B01721,2020/07/21,0.0,700,3690
0.0,B01738,2020/07/21,0.0,700,3690
0.0,B01801,2020/07/21,0.0,700,3690
0.0,B01883,2020/07/21,0.0,700,3690
0.0,B01402,2020/07/21,0.0,600,3690
0.0,B01469,2020/07/21,0.0,600,3690
0.0,B01519,2020/07/21,0.0,600,3690
0.0,B01528,2020/07/21,0.0,600,3690
0.0,B01712,2020/07/21,0.0,600,3690
0.0,B01779,2020/07/21,0.0,600,3690
0.0,B01802,2020/07/21,0.0,600,3690
0.0,B02087,2020/07/21,0.010000000000001563,600,3690
0.0,B01141,2020/07/21,0.16000000000000014,500,3690
0.0,B01253,2020/07/21,-0.15999999999999925,500,3690
0.0,B01404,2020/07/21,-0.040000000000000036,500,3690
0.0,B01501,2020/07/21,-0.020000000000000018,500,3690
0.0,B01755,2020/07/21,-0.03000000000000025,500,3690
0.0,B01784,2020/07/21,-0.03000000000000025,500,3690
0.0,B02007,2020/07/21,-0.06000000000000005,500,3690
0.0,B01769,2020/07/21,0.0,434,3690
0.0,B01271,2020/07/21,-0.020000000000000018,400,3690
0.0,B01328,2020/07/21,-0.010000000000000009,400,3690
0.0,B01483,2020/07/21,0.16999999999999993,400,3690
0.0,B01852,2020/07/21,0.0,400,3690
0.0,B01934,2020/07/21,0.010000000000000009,400,3690
0.0,B01988,2020/07/21,0.0,400,3690
0.0,B01520,2020/07/21,0.010000000000000009,300,3690
0.0,B01577,2020/07/21,0.0,300,3690
0.0,B01679,2020/07/21,0.010000000000000009,300,3690
0.0,B01765,2020/07/21,0.0,300,3690
0.0,B01863,2020/07/21,0.0,300,3690
0.0,B01923,2020/07/21,0.0,300,3690
0.0,B02053,2020/07/21,0.0,300,3690
0.0,B02057,2020/07/21,-0.020000000000000004,300,3690
0.0,B02133,2020/07/21,0.0,300,3690
0.0,B01296,2020/07/21,0.0,200,3690
0.0,B01389,2020/07/21,0.0,200,3690
0.0,B01521,2020/07/21,0.0,200,3690
0.0,B01580,2020/07/21,0.0,200,3690
0.0,B01724,2020/07/21,0.0,200,3690
0.0,B01759,2020/07/21,0.0,200,3690
0.0,B01771,2020/07/21,0.0,200,3690
0.0,B01782,2020/07/21,0.0,200,3690
0.0,B01922,2020/07/21,-0.009999999999999998,200,3690
0.0,B01936,2020/07/21,0.0,200,3690
0.0,B01980,2020/07/21,0.0,200,3690
0.0,B02063,2020/07/21,0.0,200,3690
0.0,B02067,2020/07/21,0.0,200,3690
0.0,B02078,2020/07/21,0.0,200,3690
0.0,B02129,2020/07/21,0.0,200,3690
0.0,B02093,2020/07/21,0.0,102,3690
0.0,B01481,2020/07/21,0.0,100,3690
0.0,B01646,2020/07/21,0.0,100,3690
0.0,B01702,2020/07/21,0.0,100,3690
0.0,B01761,2020/07/21,0.0,100,3690
0.0,B01785,2020/07/21,0.0,100,3690
0.0,B01886,2020/07/21,0.0,100,3690
0.0,B01930,2020/07/21,0.0,100,3690
0.0,B01992,2020/07/21,0.0,100,3690
0.0,B02004,2020/07/21,0.0,100,3690
0.0,B02080,2020/07/21,0.0,100,3690
0.0,B02161,2020/07/21,0.0,100,3690
0.0,B01824,2020/07/21,0.0,8,3690
24.9,C00019,2020/07/21,-0.10999999999999943,"5,997,743,821",1810
9.18,C00100,2020/07/21,0.050000000000000266,"2,211,514,702",1810
6.73,C00010,2020/07/21,0.03000000000000025,"1,622,035,568",1810
4.56,A00003,2020/07/21,0.010000000000000009,"1,100,712,200",1810
3.82,A00004,2020/07/21,0.020000000000000018,"920,287,817",1810
2.99,B01130,2020/07/21,0.0,"722,199,332",1810
2.73,B01161,2020/07/21,0.010000000000000009,"658,454,014",1810
2.4,C00039,2020/07/21,-0.009999999999999953,"580,176,904",1810
1.96,B01274,2020/07/21,0.0,"472,838,836",1810
1.58,B01451,2020/07/21,0.0,"381,505,688",1810
1.46,B01590,2020/07/21,0.010000000000000009,"351,914,381",1810
1.23,C00033,2020/07/21,0.0,"298,398,958",1810
0.71,C00074,2020/07/21,0.0,"173,287,638",1810
0.58,B01228,2020/07/21,0.0,"141,070,090",1810
0.56,B01284,2020/07/21,0.0,"135,538,993",1810
0.5,C00102,2020/07/21,0.0,"120,543,130",1810
0.33,B01224,2020/07/21,0.0,"79,511,356",1810
0.32,B01955,2020/07/21,0.02,"78,710,475",1810
0.29,B01826,2020/07/21,0.0,"71,023,800",1810
0.29,C00093,2020/07/21,0.0,"70,146,900",1810
0.28,B01654,2020/07/21,0.0,"68,541,354",1810
0.23,B01565,2020/07/21,0.0,"56,672,983",1810
0.22,B01086,2020/07/21,-0.009999999999999998,"54,312,209",1810
0.2,B01143,2020/07/21,-0.009999999999999998,"49,561,200",1810
0.2,C00016,2020/07/21,0.0,"49,505,316",1810
0.18,B01901,2020/07/21,0.0,"44,885,538",1810
0.17,B01967,2020/07/21,0.0,"42,050,132",1810
0.16,C00026,2020/07/21,0.0,"40,616,000",1810
0.16,C00042,2020/07/21,-0.01,"40,017,085",1810
0.16,B01353,2020/07/21,0.0,"39,745,082",1810
0.15,B01491,2020/07/21,0.0,"37,128,087",1810
0.14,B01089,2020/07/21,-0.01,"35,127,061",1810
0.14,C00003,2020/07/21,0.0,"34,517,427",1810
0.12,B01115,2020/07/21,0.0,"30,553,200",1810
0.12,C00104,2020/07/21,0.0,"30,470,400",1810
0.12,C00088,2020/07/21,0.0,"29,951,305",1810
0.12,B01938,2020/07/21,0.0,"29,733,200",1810
0.11,B01912,2020/07/21,0.0,"28,570,179",1810
0.11,B01148,2020/07/21,0.0,"28,197,106",1810
0.1,B01727,2020/07/21,0.0,"26,254,220",1810
0.09,B01138,2020/07/21,0.0,"23,747,022",1810
0.09,C00028,2020/07/21,0.0,"22,509,755",1810
0.09,B01272,2020/07/21,0.0,"21,835,000",1810
0.09,B01345,2020/07/21,0.0,"21,719,737",1810
0.08,C00002,2020/07/21,0.0,"19,643,872",1810
0.07,C00015,2020/07/21,0.0,"19,216,174",1810
0.07,C00036,2020/07/21,0.0,"18,614,400",1810
0.07,B01668,2020/07/21,0.0,"18,422,200",1810
0.07,C00037,2020/07/21,0.0,"16,995,571",1810
0.05,B01209,2020/07/21,0.0,"13,392,049",1810
0.05,B01842,2020/07/21,-0.01,"13,228,400",1810
0.05,C00058,2020/07/21,0.0,"13,126,600",1810
0.05,B01686,2020/07/21,0.0,"13,052,400",1810
0.05,B01610,2020/07/21,0.0,"12,685,400",1810
0.05,B01825,2020/07/21,0.0,"12,283,400",1810
0.04,B01905,2020/07/21,0.0,"11,762,742",1810
0.04,B01695,2020/07/21,0.0,"11,552,895",1810
0.04,C00018,2020/07/21,0.0,"11,494,447",1810
0.04,B01338,2020/07/21,0.0,"11,438,000",1810
0.04,C00041,2020/07/21,0.0,"11,071,200",1810
0.04,B01829,2020/07/21,0.0,"11,037,060",1810
0.04,C00048,2020/07/21,0.0,"9,974,000",1810
0.03,B01929,2020/07/21,0.0,"9,391,500",1810
0.03,B01183,2020/07/21,0.0,"8,423,800",1810
0.03,B01118,2020/07/21,0.0,"8,347,964",1810
0.03,B01890,2020/07/21,0.0,"7,429,360",1810
0.03,B01347,2020/07/21,0.0,"7,354,600",1810
0.02,B01584,2020/07/21,0.0,"7,206,092",1810
0.02,B01885,2020/07/21,0.0,"6,203,000",1810
0.02,B01497,2020/07/21,0.0,"5,781,400",1810
0.02,B01623,2020/07/21,0.0,"5,377,520",1810
0.02,B01264,2020/07/21,0.0,"5,319,800",1810
0.02,B01978,2020/07/21,0.0,"5,048,400",1810
0.01,B02132,2020/07/21,0.0,"4,577,800",1810
0.01,B01581,2020/07/21,0.0,"4,175,600",1810
0.01,B01830,2020/07/21,0.0,"3,870,500",1810
0.01,B01564,2020/07/21,0.0,"3,726,800",1810
0.01,B01762,2020/07/21,0.0,"3,594,570",1810
0.01,B01673,2020/07/21,0.0,"3,592,600",1810
0.01,B01813,2020/07/21,0.0,"3,422,600",1810
0.01,B01849,2020/07/21,0.0,"3,415,200",1810
0.01,B01962,2020/07/21,0.0,"3,415,200",1810
0.01,B02037,2020/07/21,0.0,"3,373,600",1810
0.01,B01423,2020/07/21,0.0,"3,294,200",1810
0.01,B01939,2020/07/21,0.0,"3,152,600",1810
0.01,B01875,2020/07/21,0.0,"3,151,400",1810
0.01,B01818,2020/07/21,0.0,"3,066,159",1810
0.01,B01413,2020/07/21,0.0,"3,053,200",1810
0.01,B01858,2020/07/21,0.0,"3,052,800",1810
0.01,B01121,2020/07/21,0.0,"2,951,531",1810
0.01,B01904,2020/07/21,0.0,"2,924,915",1810
0.01,B01777,2020/07/21,0.0,"2,889,600",1810
0.01,B01981,2020/07/21,0.0,"2,832,862",1810
0.01,B01217,2020/07/21,0.0,"2,644,400",1810
0.01,B02176,2020/07/21,0.0,"2,630,964",1810
0.01,B01525,2020/07/21,0.0,"2,630,400",1810
0.01,B01459,2020/07/21,0.0,"2,568,200",1810
0.01,B01900,2020/07/21,0.0,"2,541,600",1810
0.01,B01556,2020/07/21,0.0,"2,533,400",1810
0.01,B01445,2020/07/21,0.0,"2,508,400",1810
0.0,B02120,2020/07/21,0.0,"2,369,600",1810
0.0,B01959,2020/07/21,0.0,"2,363,400",1810
0.0,B01298,2020/07/21,0.0,"2,242,000",1810
0.0,B01897,2020/07/21,0.0,"2,224,583",1810
0.0,B01421,2020/07/21,0.0,"2,203,200",1810
0.0,C00095,2020/07/21,0.0,"2,195,242",1810
0.0,B01246,2020/07/21,0.0,"2,168,000",1810
0.0,C00092,2020/07/21,0.0,"2,000,000",1810
0.0,B01133,2020/07/21,0.0,"1,949,000",1810
0.0,B01184,2020/07/21,0.0,"1,929,600",1810
0.0,B01866,2020/07/21,0.0,"1,832,400",1810
0.0,B01685,2020/07/21,0.0,"1,741,600",1810
0.0,B01947,2020/07/21,0.0,"1,737,200",1810
0.0,B01773,2020/07/21,0.0,"1,599,600",1810
0.0,B01438,2020/07/21,0.0,"1,592,800",1810
0.0,B01277,2020/07/21,0.0,"1,483,000",1810
0.0,B01649,2020/07/21,0.0,"1,432,400",1810
0.0,C00040,2020/07/21,0.0,"1,412,000",1810
0.0,B01119,2020/07/21,0.0,"1,405,400",1810
0.0,B01137,2020/07/21,0.0,"1,354,400",1810
0.0,B01937,2020/07/21,0.0,"1,347,400",1810
0.0,B01483,2020/07/21,0.0,"1,281,000",1810
0.0,B01129,2020/07/21,0.0,"1,265,200",1810
0.0,B01848,2020/07/21,0.0,"1,245,800",1810
0.0,B01253,2020/07/21,0.0,"1,182,200",1810
0.0,B01169,2020/07/21,0.0,"1,152,200",1810
0.0,B01289,2020/07/21,0.0,"1,108,000",1810
0.0,B01734,2020/07/21,0.0,"1,100,000",1810
0.0,B01275,2020/07/21,0.0,"960,600",1810
0.0,B01181,2020/07/21,0.0,"931,000",1810
0.0,B01514,2020/07/21,0.0,"831,200",1810
0.0,B02042,2020/07/21,0.0,"825,000",1810
0.0,B01677,2020/07/21,0.0,"784,200",1810
0.0,B02102,2020/07/21,0.0,"780,600",1810
0.0,B01290,2020/07/21,0.0,"737,600",1810
0.0,B01948,2020/07/21,0.0,"685,200",1810
0.0,B01510,2020/07/21,0.0,"681,000",1810
0.0,B01843,2020/07/21,0.0,"670,800",1810
0.0,B01265,2020/07/21,0.0,"666,600",1810
0.0,B01925,2020/07/21,0.0,"658,600",1810
0.0,B01787,2020/07/21,0.0,"653,400",1810
0.0,B01256,2020/07/21,0.0,"641,400",1810
0.0,B01252,2020/07/21,0.0,"639,800",1810
0.0,B02167,2020/07/21,0.0,"600,000",1810
0.0,B02181,2020/07/21,0.0,"539,000",1810
0.0,B01356,2020/07/21,0.0,"534,000",1810
0.0,B01785,2020/07/21,0.0,"525,000",1810
0.0,B01653,2020/07/21,0.0,"522,000",1810
0.0,B02159,2020/07/21,0.0,"512,261",1810
0.0,B01563,2020/07/21,0.0,"510,200",1810
0.0,B01706,2020/07/21,0.0,"505,000",1810
0.0,B01976,2020/07/21,0.0,"485,000",1810
0.0,B01198,2020/07/21,0.0,"467,200",1810
0.0,B01373,2020/07/21,0.0,"457,400",1810
0.0,B01523,2020/07/21,0.0,"447,600",1810
0.0,B01123,2020/07/21,0.0,"446,000",1810
0.0,B01551,2020/07/21,0.0,"443,800",1810
0.0,B01894,2020/07/21,0.0,"435,800",1810
0.0,B01980,2020/07/21,0.0,"417,000",1810
0.0,B01340,2020/07/21,0.0,"402,055",1810
0.0,B01716,2020/07/21,0.0,"400,200",1810
0.0,B01809,2020/07/21,0.0,"389,600",1810
0.0,B01508,2020/07/21,0.0,"382,000",1810
0.0,B01915,2020/07/21,0.0,"379,597",1810
0.0,B01439,2020/07/21,0.0,"376,200",1810
0.0,B01401,2020/07/21,0.0,"358,400",1810
0.0,B01694,2020/07/21,0.0,"358,000",1810
0.0,B01567,2020/07/21,0.0,"355,200",1810
0.0,B01271,2020/07/21,0.0,"353,800",1810
0.0,B01940,2020/07/21,0.0,"353,400",1810
0.0,B01753,2020/07/21,0.0,"352,400",1810
0.0,B01700,2020/07/21,0.0,"351,800",1810
0.0,B01973,2020/07/21,0.0,"348,400",1810
0.0,B01789,2020/07/21,0.0,"341,800",1810
0.0,B01788,2020/07/21,0.0,"341,000",1810
0.0,C00099,2020/07/21,0.0,"340,000",1810
0.0,B01259,2020/07/21,0.0,"334,600",1810
0.0,B01710,2020/07/21,0.0,"332,000",1810
0.0,B01470,2020/07/21,0.0,"331,400",1810
0.0,B01732,2020/07/21,0.0,"331,200",1810
0.0,B01666,2020/07/21,0.0,"324,600",1810
0.0,B01715,2020/07/21,0.010000000000001563,"318,800",1810
0.0,B01958,2020/07/21,-0.009999999999999787,"304,200",1810
0.0,B02035,2020/07/21,0.0,"302,600",1810
0.0,B01407,2020/07/21,-0.009999999999999787,"301,200",1810
0.0,B01469,2020/07/21,-0.009999999999999787,"301,200",1810
0.0,B01552,2020/07/21,-0.009999999999999787,"297,600",1810
0.0,B01173,2020/07/21,0.009999999999999787,"290,400",1810
0.0,B01450,2020/07/21,-0.010000000000000231,"288,200",1810
0.0,B01320,2020/07/21,0.0,"286,600",1810
0.0,B01546,2020/07/21,0.0,"283,200",1810
0.0,B01212,2020/07/21,-0.020000000000000018,"281,400",1810
0.0,B01191,2020/07/21,0.0,"280,400",1810
